"id","numberofAA"
"sp|P40335|PEP8_YEAST",379
"sp|P25360|PHO87_YEAST",923
"sp|P40345|PDAT_YEAST",661
"sp|P33298|PRS6B_YEAST",428
"sp|P40476|PRM5_YEAST",318
"sp|P08456|PSS_YEAST",276
"sp|P40352|RAD26_YEAST",1085
"sp|P12753|RAD50_YEAST",1312
"sp|P21827|RCC1_YEAST",482
"sp|P38741|RIM4_YEAST",713
"sp|Q99258|RIB3_YEAST",208
"sp|Q06208|RIF2_YEAST",395
"sp|P32862|RGT1_YEAST",1170
"sp|P38061|RL32_YEAST",130
"sp|P36521|RM11_YEAST",249
"sp|P36533|RM39_YEAST",70
"sp|P02400|RLA4_YEAST",110
"sp|P40422|RPAB4_YEAST",70
"sp|P40693|RLP7_YEAST",322
"sp|P16370|RPB3_YEAST",318
"sp|P32786|RRN6_YEAST",894
"sp|P48589|RS12_YEAST",143
"sp|Q07829|RRT7_YEAST",113
"sp|P0CX32|RS24B_YEAST",135
"sp|P46674|SAC3_YEAST",1301
"sp|Q02774|SHR3_YEAST",210
"sp|P38751|SHU1_YEAST",150
"sp|Q3E785|SDHF1_YEAST",79
"sp|Q12507|SFG1_YEAST",346
"sp|Q08199|SIL1_YEAST",421
"sp|P38634|SIC1_YEAST",284
"sp|P53165|SGF73_YEAST",657
"sp|P43560|LAM5_YEAST",674
"sp|P57743|LSM3_YEAST",89
"sp|Q12171|MDM32_YEAST",622
"sp|P25046|MED19_YEAST",220
"sp|Q06436|MAG2_YEAST",670
"sp|P30624|LCF1_YEAST",700
"sp|P20484|MAK11_YEAST",414
"sp|P40958|MAD2_YEAST",196
"sp|P47074|MAD3_YEAST",515
"sp|Q01159|MCE1_YEAST",459
"sp|P36046|MIA40_YEAST",403
"sp|Q02889|MGR2_YEAST",113
"sp|P15424|MS116_YEAST",664
"sp|P53939|NIS1_YEAST",407
"sp|Q12080|NOP53_YEAST",455
"sp|P53081|NIF3_YEAST",288
"sp|P38826|ORC6_YEAST",435
"sp|Q12202|OSW2_YEAST",724
"sp|P36144|RL1D1_YEAST",274
"sp|P0CX45|RL2A_YEAST",254
"sp|P51401|RL9B_YEAST",191
"sp|Q06090|RM51_YEAST",140
"sp|P32611|RML2_YEAST",393
"sp|P36523|RM15_YEAST",253
"sp|Q08774|RRG7_YEAST",242
"sp|P0CX29|RS23A_YEAST",145
"sp|P05755|RS9B_YEAST",195
"sp|P25343|RV161_YEAST",265
"sp|Q07534|S2538_YEAST",307
"sp|Q12107|APC9_YEAST",265
"sp|Q12440|APC2_YEAST",853
"sp|Q06834|ASR1_YEAST",288
"sp|Q12165|ATPD_YEAST",160
"sp|P53847|DSL1_YEAST",754
"sp|P53911|EAF7_YEAST",425
"sp|P38728|ECM34_YEAST",170
"sp|P47144|ECM27_YEAST",725
"sp|Q03214|ECM5_YEAST",1411
"sp|Q08299|ENB1_YEAST",606
"sp|Q08651|ENV9_YEAST",330
"sp|Q04461|EUC1_YEAST",462
"sp|P39676|FHP_YEAST",399
"sp|Q06205|FKBP4_YEAST",392
"sp|P17649|GABAT_YEAST",471
"sp|P38297|FZO1_YEAST",855
"sp|P53192|GET1_YEAST",235
"sp|P33892|GCN1_YEAST",2672
"sp|Q12393|GEP5_YEAST",293
"sp|P32363|GPI3_YEAST",452
"sp|Q06629|HDA2_YEAST",674
"sp|P40956|GTS1_YEAST",396
"sp|Q06674|HIM1_YEAST",414
"sp|P53688|HST4_YEAST",370
"sp|P10591|HSP71_YEAST",642
"sp|P28241|IDH2_YEAST",369
"sp|P32481|IF2G_YEAST",527
"sp|P41833|IME4_YEAST",600
"sp|Q07532|IWR1_YEAST",353
"sp|P38692|KIC1_YEAST",1080
"sp|P34234|LOT5_YEAST",306
"sp|P40471|AYR1_YEAST",297
"sp|Q07560|CRD1_YEAST",283
"sp|P53923|CTU2_YEAST",493
"sp|P24783|DBP2_YEAST",546
"sp|Q12743|DFM1_YEAST",341
"sp|Q08387|DNLI4_YEAST",944
"sp|P22007|FNTB_YEAST",431
"sp|P40098|FMP10_YEAST",244
"sp|P43574|GAT1_YEAST",510
"sp|P25370|GFD2_YEAST",566
"sp|P53839|GOR1_YEAST",350
"sp|Q12390|GST2_YEAST",233
"sp|P32589|HSP7F_YEAST",693
"sp|P0CY09|HMAL2_YEAST",210
"sp|P43581|HXT10_YEAST",546
"sp|Q07959|IZH3_YEAST",543
"sp|Q99393|IZH4_YEAST",312
"sp|Q12056|ISU2_YEAST",156
"sp|P38131|KTR4_YEAST",464
"sp|Q8TGJ3|KISH_YEAST",72
"sp|P38169|KMO_YEAST",460
"sp|P53867|ATG4_YEAST",494
"sp|P32381|ARP2_YEAST",391
"sp|Q05892|COQ11_YEAST",277
"sp|Q01519|COX12_YEAST",83
"sp|P40366|DLS1_YEAST",167
"sp|P32891|DLD1_YEAST",587
"sp|Q07786|DHSO2_YEAST",357
"sp|P25087|ERG6_YEAST",383
"sp|Q12676|FOLD_YEAST",427
"sp|O13329|FOB1_YEAST",566
"sp|Q05498|FCF1_YEAST",189
"sp|Q03557|GATA_YEAST",464
"sp|Q03655|GAS3_YEAST",524
"sp|P38785|GIC1_YEAST",314
"sp|P38143|GPX2_YEAST",162
"sp|P37292|GLYM_YEAST",490
"sp|Q00582|GTR1_YEAST",310
"sp|Q96VH4|HBN1_YEAST",193
"sp|P40480|HOS4_YEAST",1083
"sp|P50079|HSV2_YEAST",448
"sp|Q05549|HRQ1_YEAST",1077
"sp|P40006|IRC22_YEAST",225
"sp|Q12166|LEU9_YEAST",604
"sp|P39986|ATC6_YEAST",1215
"sp|P32378|COQ2_YEAST",372
"sp|Q08955|CSM4_YEAST",156
"sp|Q06409|DCK1_YEAST",1932
"sp|P35497|DHSO1_YEAST",357
"sp|Q06063|DUS4_YEAST",367
"sp|P40566|EGH1_YEAST",764
"sp|P53971|FAP1_YEAST",965
"sp|P53173|ERV14_YEAST",138
"sp|P0CX10|ERR1_YEAST",437
"sp|P38748|ETP1_YEAST",585
"sp|P21268|FAR1_YEAST",830
"sp|Q08991|FEX2_YEAST",375
"sp|P38777|FSH1_YEAST",243
"sp|P13045|GAL3_YEAST",520
"sp|P40209|GAT2_YEAST",560
"sp|Q99341|FYV1_YEAST",161
"sp|P00358|G3P2_YEAST",332
"sp|P18494|GLN3_YEAST",730
"sp|Q03768|GIR2_YEAST",265
"sp|Q12434|GDIR_YEAST",202
"sp|P18851|GBB_YEAST",423
"sp|P39722|GEM1_YEAST",662
"sp|P07286|GPT_YEAST",448
"sp|Q08484|GYP1_YEAST",637
"sp|P53687|HST3_YEAST",447
"sp|P32464|HYM1_YEAST",399
"sp|P49775|HNT2_YEAST",206
"sp|P06168|ILV5_YEAST",395
"sp|P30606|ITR2_YEAST",609
"sp|P32767|KA122_YEAST",1081
"sp|O13555|JIP3_YEAST",125
"sp|P39526|LAA1_YEAST",2014
"sp|P53237|LST7_YEAST",242
"sp|P47146|ABM1_YEAST",123
"sp|P03875|AI1M_YEAST",834
"sp|P52892|ALAT_YEAST",507
"sp|P38628|AGM1_YEAST",557
"sp|P53111|ARI1_YEAST",347
"sp|P38116|ARL1_YEAST",183
"sp|P61829|ATP9_YEAST",76
"sp|P43616|DUG1_YEAST",481
"sp|Q04623|ECM18_YEAST",453
"sp|Q02202|ECM9_YEAST",377
"sp|Q03764|EKI1_YEAST",534
"sp|P34756|FAB1_YEAST",2278
"sp|P53889|FMP41_YEAST",259
"sp|P36001|FOLC_YEAST",430
"sp|Q03002|FRK1_YEAST",865
"sp|P18411|FUN14_YEAST",198
"sp|Q12125|GET4_YEAST",312
"sp|P40036|GIP2_YEAST",548
"sp|P38812|GEP4_YEAST",185
"sp|Q03554|GOT1_YEAST",138
"sp|P25373|GLRX1_YEAST",110
"sp|P40545|HIS4_YEAST",261
"sp|P32479|HIR1_YEAST",840
"sp|Q03973|HMO1_YEAST",246
"sp|P53115|INO80_YEAST",1489
"sp|P39522|ILV3_YEAST",585
"sp|P34167|IF4B_YEAST",436
"sp|P28743|KIP2_YEAST",706
"sp|P32463|ACPM_YEAST",125
"sp|P14164|ABF1_YEAST",731
"sp|P38090|AGP2_YEAST",596
"sp|P47029|ALY2_YEAST",1046
"sp|P53983|ASI3_YEAST",676
"sp|P49090|ASNS2_YEAST",572
"sp|Q06597|ARR2_YEAST",130
"sp|P53759|DUS1_YEAST",423
"sp|P33413|DUR3_YEAST",735
"sp|Q06011|ECM19_YEAST",112
"sp|P40516|EFM4_YEAST",257
"sp|P02992|EFTU_YEAST",437
"sp|Q12450|ERP4_YEAST",207
"sp|P53917|FAR11_YEAST",953
"sp|Q08913|FEX1_YEAST",375
"sp|P25621|FEN2_YEAST",512
"sp|P29704|FDFT_YEAST",444
"sp|P40099|FTHC_YEAST",211
"sp|Q04410|GRH1_YEAST",372
"sp|P17695|GLRX2_YEAST",143
"sp|Q12341|HAT1_YEAST",374
"sp|P02293|H2B1_YEAST",131
"sp|P32806|GYP6_YEAST",458
"sp|P22943|HSP12_YEAST",109
"sp|P17629|HPR1_YEAST",752
"sp|P40037|HMF1_YEAST",129
"sp|Q04934|IVY1_YEAST",453
"sp|Q12055|KAD6_YEAST",197
"sp|P43610|IRC5_YEAST",853
"sp|Q04772|IRC21_YEAST",201
"sp|P53125|ITC1_YEAST",1264
"sp|P25583|KAR4_YEAST",335
"sp|Q04489|ASND1_YEAST",525
"sp|Q04935|COX20_YEAST",205
"sp|P36108|DID4_YEAST",232
"sp|Q03063|DIG1_YEAST",452
"sp|P39112|DSS1_YEAST",969
"sp|Q12015|DSC3_YEAST",292
"sp|Q07872|ENT4_YEAST",247
"sp|Q04660|ERB1_YEAST",807
"sp|P36168|ESL2_YEAST",1195
"sp|P32604|F26_YEAST",452
"sp|Q08911|FDH1_YEAST",376
"sp|P40515|FIS1_YEAST",155
"sp|Q12029|FSF1_YEAST",327
"sp|Q08905|FRE3_YEAST",711
"sp|Q12333|FRE7_YEAST",620
"sp|Q05670|FUS2_YEAST",677
"sp|Q03330|GCN5_YEAST",439
"sp|P38988|GGC1_YEAST",300
"sp|P48813|GNP1_YEAST",663
"sp|P41546|HAC1_YEAST",238
"sp|P04912|H2A2_YEAST",132
"sp|P23337|GYS1_YEAST",708
"sp|P14064|HAP4_YEAST",554
"sp|Q12344|GYP5_YEAST",894
"sp|P33734|HIS5_YEAST",552
"sp|P09435|HSP73_YEAST",649
"sp|P12684|HMDH2_YEAST",1045
"sp|P28834|IDH1_YEAST",360
"sp|P50094|IMDH4_YEAST",524
"sp|P40060|IES5_YEAST",125
"sp|P01094|IPA3_YEAST",68
"sp|Q99312|ISN1_YEAST",450
"sp|Q08522|IRC14_YEAST",113
"sp|Q06554|IRC20_YEAST",1556
"sp|P42846|KRI1_YEAST",591
"sp|P38702|LEU5_YEAST",357
"sp|P53271|COG2_YEAST",262
"sp|P47187|COS5_YEAST",383
"sp|Q04368|CSI1_YEAST",295
"sp|Q3E7A4|COXM2_YEAST",109
"sp|P36075|CUE2_YEAST",443
"sp|P69850|DAD3_YEAST",94
"sp|Q06469|CUR1_YEAST",252
"sp|P07807|DYR_YEAST",211
"sp|P00360|G3P1_YEAST",332
"sp|P48015|GCST_YEAST",400
"sp|P37020|GEF1_YEAST",779
"sp|P40857|HACD_YEAST",217
"sp|Q01766|HAL1_YEAST",294
"sp|P32477|GSH1_YEAST",678
"sp|Q08732|HRK1_YEAST",759
"sp|P39987|HSP7E_YEAST",644
"sp|P32899|IMP3_YEAST",183
"sp|P43579|IES1_YEAST",692
"sp|P32617|IES6_YEAST",166
"sp|Q06505|IWS1_YEAST",410
"sp|P43596|IOC3_YEAST",787
"sp|P38991|IPL1_YEAST",367
"sp|Q12479|IRC11_YEAST",156
"sp|P28239|IPYR2_YEAST",310
"sp|Q02196|KAPS_YEAST",202
"sp|P34233|ASH1_YEAST",588
"sp|P32447|ASF1_YEAST",279
"sp|P31386|ATS1_YEAST",333
"sp|Q12226|AYT1_YEAST",474
"sp|P38221|CDS1_YEAST",457
"sp|Q06680|CND3_YEAST",1035
"sp|P32330|DGR2_YEAST",852
"sp|P36009|DHR2_YEAST",735
"sp|Q99234|DFG16_YEAST",619
"sp|P04819|DNLI1_YEAST",755
"sp|Q05610|DON1_YEAST",365
"sp|P32614|FRDS_YEAST",470
"sp|Q07928|GAT3_YEAST",141
"sp|P53739|FPK1_YEAST",893
"sp|Q12096|GNT1_YEAST",491
"sp|P36125|GMH1_YEAST",273
"sp|P43577|GNA1_YEAST",159
"sp|P27472|GYS2_YEAST",705
"sp|Q04806|GTO3_YEAST",366
"sp|P36078|HOT13_YEAST",116
"sp|P47124|HOC1_YEAST",396
"sp|P33416|HSP78_YEAST",811
"sp|P04807|HXKB_YEAST",486
"sp|Q03824|INP2_YEAST",705
"sp|P19211|IF5A2_YEAST",157
"sp|P19146|ARF2_YEAST",181
"sp|P07347|ARD1_YEAST",238
"sp|Q05789|ATG38_YEAST",226
"sp|P0CZ17|ASP21_YEAST",362
"sp|P53600|COPZ_YEAST",189
"sp|P53622|COPA_YEAST",1201
"sp|Q12348|CSN10_YEAST",645
"sp|Q06538|CSC1_YEAST",782
"sp|Q00873|CYT2_YEAST",224
"sp|Q02770|CWC27_YEAST",301
"sp|P47005|DAS1_YEAST",663
"sp|P53924|DMA2_YEAST",522
"sp|P39708|DHE5_YEAST",457
"sp|Q07651|FMP45_YEAST",309
"sp|P11412|G6PD_YEAST",505
"sp|P36033|FRE2_YEAST",711
"sp|Q06336|GGA1_YEAST",557
"sp|Q04233|GIS4_YEAST",774
"sp|Q03835|GLRX3_YEAST",250
"sp|P32642|GLRX4_YEAST",244
"sp|P04911|H2A1_YEAST",132
"sp|P25333|HAL4_YEAST",603
"sp|Q08109|HRD1_YEAST",551
"sp|P38348|HSM3_YEAST",480
"sp|P45820|HUR1_YEAST",110
"sp|P39734|HPH2_YEAST",528
"sp|P39924|HXT13_YEAST",564
"sp|P53982|IDHH_YEAST",420
"sp|P43598|IGD1_YEAST",195
"sp|Q03036|IRC4_YEAST",179
"sp|Q03419|IZH1_YEAST",316
"sp|P53317|NOP19_YEAST",196
"sp|P32860|NFU1_YEAST",256
"sp|Q06512|NOC4_YEAST",552
"sp|P06102|NOT3_YEAST",836
"sp|P52891|NUP84_YEAST",726
"sp|Q06668|OMS1_YEAST",471
"sp|Q06144|ORM2_YEAST",216
"sp|P38725|PAU13_YEAST",120
"sp|Q07987|PAU23_YEAST",124
"sp|Q04370|PEX12_YEAST",399
"sp|P53900|PFD4_YEAST",129
"sp|P35056|PEX5_YEAST",612
"sp|Q03178|PIR1_YEAST",341
"sp|P27801|PEP3_YEAST",918
"sp|P40506|PPCS_YEAST",365
"sp|P54885|PROA_YEAST",456
"sp|P40534|PRM2_YEAST",656
"sp|P27616|PUR7_YEAST",306
"sp|P07244|PUR2_YEAST",802
"sp|P0CX82|RL19A_YEAST",189
"sp|P54780|RL15B_YEAST",204
"sp|P04449|RL24A_YEAST",155
"sp|P32904|RM06_YEAST",214
"sp|P32496|RPN12_YEAST",274
"sp|Q08285|RRP40_YEAST",240
"sp|Q3E811|RRT15_YEAST",62
"sp|P39938|RS26A_YEAST",119
"sp|P0CX39|RS8A_YEAST",200
"sp|P0CX36|RS4B_YEAST",261
"sp|P53324|SAY1_YEAST",424
"sp|Q00916|RU17_YEAST",300
"sp|P16658|SEN2_YEAST",377
"sp|Q02775|SLU7_YEAST",382
"sp|Q04007|SND1_YEAST",877
"sp|Q12020|SRL2_YEAST",392
"sp|P12945|NAT1_YEAST",854
"sp|P37293|NAT2_YEAST",288
"sp|Q08689|NAT5_YEAST",176
"sp|Q08887|NDD1_YEAST",554
"sp|P40215|NDH1_YEAST",560
"sp|Q06833|NVJ2_YEAST",770
"sp|Q12375|ORT1_YEAST",292
"sp|P53224|ORM1_YEAST",222
"sp|P36129|OPI8_YEAST",213
"sp|P12695|ODP2_YEAST",482
"sp|Q03050|PAU10_YEAST",120
"sp|P08018|PBS2_YEAST",668
"sp|P49686|NUP42_YEAST",430
"sp|Q06169|PEX30_YEAST",523
"sp|P36093|PHD1_YEAST",366
"sp|P38230|QOR_YEAST",334
"sp|P21538|REB1_YEAST",810
"sp|P53060|RMR1_YEAST",241
"sp|Q03195|RLI1_YEAST",608
"sp|P07703|RPAC1_YEAST",335
"sp|Q04307|RPC10_YEAST",110
"sp|P25367|RNQ1_YEAST",405
"sp|P38701|RS20_YEAST",121
"sp|Q03976|RT24_YEAST",319
"sp|P32844|SEC6_YEAST",805
"sp|P40054|SERA_YEAST",469
"sp|Q99287|SEY1_YEAST",776
"sp|P31109|SNC1_YEAST",117
"sp|P33338|SLA2_YEAST",968
"sp|P32573|SPS19_YEAST",292
"sp|Q08673|SRL1_YEAST",210
"sp|P38931|SSN2_YEAST",1420
"sp|P38871|SSP1_YEAST",571
"sp|P53394|SULX_YEAST",754
"sp|P46988|PFD1_YEAST",109
"sp|Q12236|PKH2_YEAST",1081
"sp|P53248|PEX8_YEAST",589
"sp|P53903|PGA2_YEAST",129
"sp|P32854|PEP12_YEAST",288
"sp|P25362|PET18_YEAST",215
"sp|P25578|PGPS1_YEAST",521
"sp|P35182|PP2C1_YEAST",281
"sp|P07272|PPR1_YEAST",904
"sp|P39008|POP2_YEAST",433
"sp|P40474|QDR2_YEAST",542
"sp|P07256|QCR1_YEAST",457
"sp|P06838|RAD10_YEAST",210
"sp|Q12223|RAD59_YEAST",238
"sp|Q03530|RCE1_YEAST",315
"sp|Q06891|RAF_YEAST",181
"sp|Q00245|RHO3_YEAST",231
"sp|P41805|RL10_YEAST",221
"sp|Q02753|RL21A_YEAST",160
"sp|P53221|RL26B_YEAST",127
"sp|P0CX87|RL41B_YEAST",25
"sp|P36080|RRP14_YEAST",434
"sp|P41058|RS29B_YEAST",56
"sp|P0CX38|RS6B_YEAST",236
"sp|P47141|RT26_YEAST",266
"sp|P38352|SAF1_YEAST",637
"sp|P33332|SEC3_YEAST",1336
"sp|Q03323|SDC1_YEAST",175
"sp|Q06168|SFH1_YEAST",426
"sp|P14359|SNA3_YEAST",133
"sp|Q9ZZX1|SCE4_YEAST",630
"sp|P43545|SNZ3_YEAST",298
"sp|P08459|SPS2_YEAST",502
"sp|Q03012|SPP1_YEAST",353
"sp|P11978|SIR4_YEAST",1358
"sp|P54784|ORC1_YEAST",914
"sp|P40368|NUP82_YEAST",713
"sp|Q08692|OSW1_YEAST",278
"sp|P40005|PFD2_YEAST",111
"sp|P32945|PPQ1_YEAST",549
"sp|P38796|PPME1_YEAST",400
"sp|Q02771|PT117_YEAST",107
"sp|P10355|PT122_YEAST",254
"sp|Q9ZZW1|Q0182_YEAST",134
"sp|P20051|PYRC_YEAST",364
"sp|P32841|RE114_YEAST",428
"sp|P38212|RCR1_YEAST",213
"sp|Q07844|RIX7_YEAST",837
"sp|P05739|RL6B_YEAST",176
"sp|P36532|RM37_YEAST",105
"sp|Q06678|RM35_YEAST",367
"sp|P36527|RM28_YEAST",147
"sp|P53118|ROG1_YEAST",685
"sp|P43602|ROG3_YEAST",733
"sp|P25381|RRT12_YEAST",491
"sp|Q3E792|RS25A_YEAST",108
"sp|P21771|RT28_YEAST",286
"sp|P12686|RT13_YEAST",339
"sp|Q12751|RTP1_YEAST",981
"sp|Q12212|SIA1_YEAST",622
"sp|P36126|SPO14_YEAST",1683
"sp|P21691|SIR1_YEAST",654
"sp|P33331|NTF2_YEAST",125
"sp|P50874|ORC5_YEAST",479
"sp|P48837|NUP57_YEAST",541
"sp|P20967|ODO1_YEAST",1014
"sp|P32263|P5CR_YEAST",286
"sp|P32612|PAU2_YEAST",120
"sp|P53756|PDR18_YEAST",1333
"sp|P32838|PP2A4_YEAST",368
"sp|P53833|POP3_YEAST",195
"sp|P38336|POP4_YEAST",279
"sp|P38218|POA1_YEAST",177
"sp|P19736|PRP9_YEAST",530
"sp|P22141|PSB4_YEAST",198
"sp|P25375|PRTD_YEAST",712
"sp|P09232|PRTB_YEAST",635
"sp|Q03338|PRP3_YEAST",469
"sp|P23638|PSA3_YEAST",258
"sp|P20457|PRI2_YEAST",528
"sp|P09368|PUT1_YEAST",476
"sp|P32327|PYC2_YEAST",1180
"sp|Q12213|RL7B_YEAST",244
"sp|Q12487|RM23_YEAST",163
"sp|P22139|RPAB5_YEAST",70
"sp|Q08723|RPN8_YEAST",338
"sp|P0CX51|RS16A_YEAST",143
"sp|P13856|RSR1_YEAST",272
"sp|Q12378|RTR2_YEAST",196
"sp|P36123|SA190_YEAST",1033
"sp|Q08873|SCP1_YEAST",200
"sp|P40075|SCS2_YEAST",244
"sp|P36124|SET3_YEAST",751
"sp|P47008|SFH5_YEAST",294
"sp|Q06091|SN309_YEAST",175
"sp|P33328|SNC2_YEAST",115
"sp|Q08826|SNX3_YEAST",162
"sp|P17122|SPO16_YEAST",198
"sp|Q02521|SPP2_YEAST",185
"sp|P89102|SEC5_YEAST",971
"sp|Q12455|SPSY_YEAST",300
"sp|P32911|SUI1_YEAST",108
"sp|Q06244|PUS5_YEAST",254
"sp|P34222|PTH2_YEAST",208
"sp|P04161|PUR3_YEAST",214
"sp|P08525|QCR8_YEAST",94
"sp|P43122|QRI7_YEAST",407
"sp|P06778|RAD52_YEAST",471
"sp|P33323|RE104_YEAST",182
"sp|Q08096|RCL1_YEAST",367
"sp|P21524|RIR1_YEAST",888
"sp|P0CX86|RL41A_YEAST",25
"sp|P14120|RL30_YEAST",105
"sp|P36531|RM36_YEAST",177
"sp|P40018|RSMB_YEAST",196
"sp|P53236|RSC1_YEAST",928
"sp|P39940|RSP5_YEAST",809
"sp|P38165|RTG3_YEAST",486
"sp|Q08230|SDHF2_YEAST",162
"sp|P38166|SFT2_YEAST",215
"sp|P38804|SDO1L_YEAST",111
"sp|P35187|SGS1_YEAST",1447
"sp|P43321|SMD3_YEAST",101
"sp|P08153|SWI5_YEAST",709
"sp|P38734|MUP3_YEAST",546
"sp|P36059|NNRD_YEAST",337
"sp|P39744|NOC2_YEAST",710
"sp|P25382|NLE1_YEAST",515
"sp|P49954|NIT3_YEAST",291
"sp|P40327|PRS4_YEAST",437
"sp|P32264|PROB_YEAST",428
"sp|P23724|PSB6_YEAST",241
"sp|P53835|PRM1_YEAST",661
"sp|Q00816|REG1_YEAST",1014
"sp|P35196|RER2_YEAST",286
"sp|Q12495|RLF2_YEAST",606
"sp|Q12167|RRG1_YEAST",365
"sp|P0CX35|RS4A_YEAST",261
"sp|P38850|RT107_YEAST",1070
"sp|P32915|SC61A_YEAST",480
"sp|P40482|SEC24_YEAST",926
"sp|P38957|SHU2_YEAST",223
"sp|P42941|SERB_YEAST",309
"sp|P38827|SET1_YEAST",1080
"sp|Q00711|SDHA_YEAST",640
"sp|P32572|SPS18_YEAST",300
"sp|Q08553|SYC1_YEAST",188
"sp|P32494|NGG1_YEAST",702
"sp|Q03210|NGL3_YEAST",505
"sp|P06100|NOT2_YEAST",191
"sp|Q12457|NSI1_YEAST",570
"sp|Q02630|NU116_YEAST",1113
"sp|P38742|NPR3_YEAST",1146
"sp|P53010|PAN2_YEAST",1115
"sp|P35999|PMIP_YEAST",772
"sp|P38698|PPX1_YEAST",397
"sp|P32903|PMP1_YEAST",40
"sp|P52867|PMT5_YEAST",743
"sp|P42934|PMT6_YEAST",759
"sp|Q12245|POC4_YEAST",148
"sp|P33334|PRP8_YEAST",2413
"sp|P30656|PSB5_YEAST",287
"sp|P39551|PRM9_YEAST",298
"sp|P47032|PRY1_YEAST",299
"sp|P36110|PRY2_YEAST",329
"sp|Q12335|PST2_YEAST",198
"sp|Q12461|PTPA2_YEAST",358
"sp|P53037|PSD2_YEAST",1138
"sp|P22289|QCR9_YEAST",66
"sp|P0CX83|RL19B_YEAST",189
"sp|P05740|RL17A_YEAST",184
"sp|P38754|RL14B_YEAST",138
"sp|P0CX23|RL20A_YEAST",172
"sp|P0CX24|RL20B_YEAST",172
"sp|P36519|RM07_YEAST",292
"sp|P05737|RL7A_YEAST",244
"sp|P22354|RM20_YEAST",195
"sp|Q03691|ROT1_YEAST",256
"sp|Q02555|RNT1_YEAST",471
"sp|Q12754|RRP12_YEAST",1228
"sp|P32566|SMI1_YEAST",505
"sp|Q03148|SNZ1_YEAST",297
"sp|P52870|SC6B1_YEAST",82
"sp|P38989|SMC2_YEAST",1170
"sp|P25567|SRO9_YEAST",434
"sp|Q03029|SPO19_YEAST",223
"sp|P53852|SYC_YEAST",767
"sp|P27692|SPT5_YEAST",1063
"sp|P53937|SWS2_YEAST",143
"sp|P07263|SYH_YEAST",546
"sp|Q03264|NGL2_YEAST",515
"sp|P36003|NNK1_YEAST",928
"sp|P53617|NRD1_YEAST",575
"sp|P46673|NUP85_YEAST",744
"sp|P50946|OCA1_YEAST",238
"sp|Q92316|OST5_YEAST",86
"sp|P30657|PSB7_YEAST",266
"sp|P33203|PRP40_YEAST",583
"sp|P21243|PSA1_YEAST",252
"sp|P04046|PUR1_YEAST",510
"sp|P50109|PSP2_YEAST",593
"sp|Q06665|RAD34_YEAST",692
"sp|P32863|RAD54_YEAST",898
"sp|P53295|RBG2_YEAST",368
"sp|P06779|RAD7_YEAST",565
"sp|Q99359|RAD61_YEAST",647
"sp|Q08760|RAX1_YEAST",435
"sp|P30775|RF1M_YEAST",413
"sp|P28000|RPAC2_YEAST",142
"sp|Q02805|ROD1_YEAST",837
"sp|Q05636|RRP45_YEAST",305
"sp|P38711|RS27B_YEAST",82
"sp|P06367|RS14A_YEAST",137
"sp|P05750|RS3_YEAST",240
"sp|Q12369|SFI1_YEAST",946
"sp|Q12469|SKM1_YEAST",655
"sp|P34252|SLD2_YEAST",453
"sp|P38687|SRP68_YEAST",599
"sp|P38353|SSH1_YEAST",490
"sp|P46675|STU2_YEAST",888
"sp|Q02875|SYH1_YEAST",849
"sp|P41544|SYS1_YEAST",203
"sp|P53427|PAU4_YEAST",120
"sp|Q05518|PAL1_YEAST",499
"sp|Q08959|PGC1_YEAST",321
"sp|P39104|PIK1_YEAST",1066
"sp|P06197|PIS_YEAST",220
"sp|P33401|PGM1_YEAST",570
"sp|Q12036|PPT2_YEAST",173
"sp|P31374|PSK1_YEAST",1356
"sp|P07390|PT494_YEAST",489
"sp|P32588|PUB1_YEAST",453
"sp|P21304|PWP1_YEAST",576
"sp|Q04231|RAD33_YEAST",177
"sp|Q06835|RDS3_YEAST",107
"sp|P38629|RFC3_YEAST",340
"sp|P39083|RGA1_YEAST",1007
"sp|P23369|RM25_YEAST",157
"sp|P05317|RLA0_YEAST",312
"sp|P05318|RLA1_YEAST",106
"sp|P38886|RPN10_YEAST",268
"sp|P47076|RPC9_YEAST",161
"sp|Q05022|RRP5_YEAST",1729
"sp|P0CX47|RS11A_YEAST",156
"sp|Q06506|RRP9_YEAST",573
"sp|P0CX30|RS23B_YEAST",145
"sp|P0C0V8|RS21A_YEAST",87
"sp|P46974|RSF2_YEAST",1380
"sp|P53256|RRP46_YEAST",223
"sp|P15367|SEC11_YEAST",167
"sp|Q01589|SED1_YEAST",338
"sp|Q06236|SHH4_YEAST",168
"sp|P03877|SCE3_YEAST",415
"sp|P39928|SLN1_YEAST",1220
"sp|Q03144|SNO1_YEAST",224
"sp|P38889|SKN7_YEAST",622
"sp|P36167|SRL3_YEAST",246
"sp|P08521|AAP_YEAST",25
"sp|P40535|ACA2_YEAST",587
"sp|P32493|AEP1_YEAST",518
"sp|Q03771|ACL4_YEAST",387
"sp|Q07716|AIM6_YEAST",390
"sp|P32794|AFG2_YEAST",780
"sp|Q04413|API2_YEAST",109
"sp|P38065|AP2A_YEAST",1025
"sp|P16474|BIP_YEAST",682
"sp|Q03630|BET5_YEAST",159
"sp|P41698|BUD8_YEAST",603
"sp|P33322|CBF5_YEAST",483
"sp|Q12734|CSR2_YEAST",1121
